codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing
TQRMNOQRVHKOKNCDEGJBF00860789,1,2,6,5,1.0,1,4,3,1640000.0,273333.33,824.0,979.0,0,,,,,,,0,0
TQRMNOQRVHKOKNCDEGJBF00860789,1,2,74,4,1.0,2,3,1,1640000.0,273333.33,824.0,979.0,0,,,,,,,0,0
TQRMNOPUTHJMKPCDEGJBF00872916,1,2,73,5,12.0,4,3,1,1800000.0,1800000.0,677.0,719.0,0,,,,,,,0,0
TQRMNOSSTHLNKOCDEGJBF00853016,1,2,86,4,1.0,1,3,1,496000.0,496000.0,332.0,337.0,0,,,,,,,0,0
TQRMNOPSWHJOMMCDEFIAH00875889,1,2,3,5,4.0,7,4,5,964000.0,137714.29,787.0,1728.0,0,,,,,,,0,0
TQRMNOPSWHJOMMCDEFIAH00875889,1,2,7,5,4.0,1,4,3,964000.0,137714.29,787.0,1728.0,0,,,,,,,0,0
TQRMNOQXYHJOMMCDEFIAH00872762,1,1,20,5,4.0,5,3,4,0.0,0.0,761.0,,0,,,,,,,0,0
TQRMNOQRSHKOLOCDEFKID00860380,2,2,25,5,4.0,4,1,0,0.0,0.0,900.0,,2,2.0,40.0,12.0,2.0,1.0,,0,0
TQRMNORUPHMOKUCDEGKDB00881098,1,2,77,3,1.0,1,3,4,270000.0,90000.0,125.0,192.0,0,,,,,,,0,0
TQRMNORUPHMOKUCDEGKDB00881098,1,1,53,3,4.0,5,3,3,270000.0,90000.0,125.0,192.0,0,,,,,,,0,0
TQRMNORUPHMOKUCDEGKDB00881098,1,1,43,5,4.0,6,3,6,270000.0,90000.0,125.0,192.0,0,,,,,,,0,0
TQRMNOQWRHMOKRCDEGJBF00881124,1,2,20,5,4.0,2,1,0,1521180.0,304236.0,1402.0,1629.0,3,0.0,48.0,0.0,2.0,6.0,,0,0
TQRMNOSPSHMNKQCDEGJBF00881123,1,2,26,5,4.0,5,3,3,1200000.0,300000.0,511.0,543.0,0,,,,,,,0,0
TQRMNORQUHLNKPCDEGJBF00853018,1,1,69,3,1.0,4,1,0,1202679.0,1202679.0,536.0,601.0,2,0.0,16.0,0.0,2.0,1.0,,0,0
TQRMNOPTSHJOKQCDEGJBF00872917,1,2,69,3,1.0,2,3,4,330000.0,165000.0,1013.0,920.0,0,,,,,,,0,0
TQRMNOPTSHJOKQCDEGJBF00872917,1,2,13,5,4.0,1,3,3,330000.0,165000.0,1013.0,920.0,0,,,,,,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,1,71,2,1.0,6,1,0,2180000.0,363333.33,696.0,978.0,2,0.0,4.0,0.0,2.0,1.0,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,2,59,2,1.0,2,1,0,2180000.0,363333.33,696.0,978.0,3,5.0,8.0,6.0,2.0,0.0,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,1,32,1,1.0,4,1,0,2180000.0,363333.33,696.0,978.0,3,0.0,48.0,0.0,2.0,6.0,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,2,31,1,1.0,4,1,0,2180000.0,363333.33,696.0,978.0,3,0.0,25.0,0.0,2.0,0.0,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,2,15,5,1.0,3,3,3,2180000.0,363333.33,696.0,978.0,0,,,,,,,0,0
TQRMNOQXTHJMKRCDEGJBF00872918,1,2,9,5,1.0,1,4,3,2180000.0,363333.33,696.0,978.0,0,,,,,,,0,0
TQRMNOQWRHMOKRCDEGJBF00881124,1,2,40,1,4.0,3,1,0,1521180.0,304236.0,1402.0,1629.0,2,0.0,4.0,0.0,2.0,1.0,,0,0
TQRMNOQWRHMOKRCDEGJBF00881124,1,1,45,1,4.0,4,1,0,1521180.0,304236.0,1402.0,1629.0,3,0.0,40.0,0.0,2.0,6.0,,0,0
TQRMNOPVUHJMLPCDEFLID00873741,1,2,48,1,1.0,2,1,0,460000.0,230000.0,304.0,766.0,3,2.0,10.0,5.0,2.0,0.0,,0,0
TQRMNOPSWHMOLMCDEFLID00881148,1,1,45,1,1.0,4,1,0,0.0,0.0,607.0,,3,0.0,49.0,0.0,2.0,,,0,0
TQRMNOPSWHMOLMCDEFLID00881148,1,2,44,1,1.0,4,3,4,0.0,0.0,607.0,,0,,,,,,,0,0
TQRMNOSYXHKLLLCDEGJBF00864433,1,1,32,5,1.0,6,1,0,1275000.0,1275000.0,970.0,1048.0,3,0.0,40.0,0.0,2.0,12.0,,0,0
TQRMNOTQRHLLLOCDEFLID00852030,1,2,76,2,1.0,6,3,1,0.0,0.0,494.0,,0,,,,,,,0,0
TQRMNOTQRHLLLOCDEFLID00852030,1,1,75,2,1.0,6,3,1,0.0,0.0,494.0,,0,,,,,,,0,0
TQRMNOQRQHKOLPCDEFLID00858461,1,2,76,4,1.0,4,3,1,0.0,0.0,314.0,,0,,,,,,,0,0
TQRMNOPVUHJMLPCDEFLID00873741,1,1,60,1,4.0,2,1,0,460000.0,230000.0,304.0,766.0,2,0.0,30.0,0.0,2.0,1.0,,0,0
TQRMNORQRHMMLNCDEGJBF00881196,1,1,70,2,1.0,4,1,0,2050000.0,683333.33,645.0,880.0,2,0.0,30.0,0.0,2.0,1.0,,0,0
TQRMNORQRHMMLNCDEGJBF00881196,1,1,36,5,4.0,4,1,0,2050000.0,683333.33,645.0,880.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOQXTHJKKPCDEIOAH00873271,1,1,56,2,1.0,4,1,0,3300000.0,825000.0,140.0,265.0,2,0.0,30.0,0.0,2.0,1.0,,0,0
TQRMNOQXTHJKKPCDEIOAH00873271,1,2,52,2,1.0,4,1,0,3300000.0,825000.0,140.0,265.0,1,0.0,44.0,0.0,2.0,4.0,,0,0
TQRMNOQXTHJKKPCDEIOAH00873271,1,1,33,5,1.0,5,1,0,3300000.0,825000.0,140.0,265.0,3,0.0,24.0,0.0,2.0,,,0,0
TQRMNOPTVHLMLNCDEIGED00854650,1,2,69,5,1.0,2,3,1,780000.0,780000.0,183.0,203.0,0,,,,,,,0,0
TQRMNOPTWHLMLNCDEIGED00860907,1,1,55,2,1.0,6,1,0,0.0,0.0,150.0,,3,0.0,0.0,0.0,1.0,9.0,,0,0
TQRMNOPTWHLMLNCDEIGED00860907,1,2,49,2,1.0,6,1,0,0.0,0.0,150.0,,3,0.0,40.0,0.0,1.0,9.0,,0,0
TQRMNOPWYHLMLQCDEIGED00854652,2,2,74,4,1.0,6,3,1,1380000.0,690000.0,136.0,157.0,0,,,,,,,0,0
TQRMNOPWYHLMLQCDEIGED00854652,2,2,45,5,2.0,5,3,2,1380000.0,690000.0,136.0,157.0,0,,,,,,,0,0
TQRMNOPXWHMKLQCDEIGED00881265,1,1,67,1,1.0,4,3,1,2440000.0,1220000.0,247.0,259.0,0,,,,,,,0,0
TQRMNOPXWHMKLQCDEIGED00881265,1,2,64,1,12.0,4,3,4,2440000.0,1220000.0,247.0,259.0,0,,,,,,,0,0
TQRMNOTWSHJLLLCDEFLID00876377,1,1,33,5,1.0,5,3,3,0.0,0.0,649.0,,0,,,,,,,0,0
TQRMNOSTVHKMKUCDEFLID00856452,1,1,71,2,1.0,6,3,1,1300000.0,433333.33,339.0,737.0,0,,,,,,,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,1,11,5,4.0,1,3,3,900000.0,150000.0,635.0,724.0,0,,,,,,,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,2,10,5,4.0,1,3,3,900000.0,150000.0,635.0,724.0,0,,,,,,,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,2,51,1,3.0,2,1,0,900000.0,150000.0,635.0,724.0,2,0.0,20.0,0.0,2.0,1.0,,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,1,45,1,4.0,2,1,0,900000.0,150000.0,635.0,724.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,1,24,5,4.0,4,2,0,900000.0,150000.0,635.0,724.0,3,,,,,,5.0,0,0
TQRMNORPWHMNLMCDEGJBF00880917,1,2,14,5,4.0,3,3,3,900000.0,150000.0,635.0,724.0,0,,,,,,,0,0
TQRMNOPUPHMOLPCDEFLID00880942,1,1,58,3,1.0,2,1,0,1200000.0,400000.0,221.0,601.0,3,0.0,30.0,0.0,1.0,9.0,,0,0
TQRMNOPUPHMOLPCDEFLID00880942,1,2,23,5,1.0,1,3,6,1200000.0,400000.0,221.0,601.0,0,,,,,,,0,0
TQRMNOSVYHLOMNCDEGJBF00852949,2,2,33,5,4.0,3,2,0,406062.0,81212.4,987.0,947.0,3,,,,,,5.0,0,0
TQRMNOSVYHLOMNCDEGJBF00852949,2,1,15,5,4.0,3,3,3,406062.0,81212.4,987.0,947.0,0,,,,,,,0,0
TQRMNOSVYHLOMNCDEGJBF00852949,2,1,11,5,4.0,1,3,3,406062.0,81212.4,987.0,947.0,0,,,,,,,0,0
TQRMNOSVYHLOMNCDEGJBF00852949,2,2,10,5,4.0,1,3,3,406062.0,81212.4,987.0,947.0,0,,,,,,,0,0
TQRMNORWRHKOKPCDEFKID00858154,1,1,41,2,1.0,4,1,0,1950000.0,390000.0,923.0,1541.0,3,0.0,40.0,0.0,1.0,12.0,,0,0
TQRMNORWRHKOKPCDEFKID00858154,1,2,38,2,1.0,4,1,0,1950000.0,390000.0,923.0,1541.0,2,0.0,12.0,0.0,2.0,1.0,,0,0
TQRMNORWRHKOKPCDEFKID00858154,1,1,22,5,1.0,5,1,0,1950000.0,390000.0,923.0,1541.0,3,0.0,48.0,0.0,2.0,9.0,,0,0
TQRMNORWRHKOKPCDEFKID00858154,1,1,14,5,1.0,3,3,3,1950000.0,390000.0,923.0,1541.0,0,,,,,,,0,0
TQRMNORWRHKOKPCDEFKID00858154,1,2,11,5,1.0,1,3,3,1950000.0,390000.0,923.0,1541.0,0,,,,,,,0,0
TQRMNORVSHMMMPCDEGJBF00880968,1,2,53,1,4.0,5,1,0,1405000.0,468333.33,521.0,663.0,3,0.0,18.0,0.0,2.0,0.0,,0,0
TQRMNORVSHMMMPCDEGJBF00880968,1,1,54,1,4.0,2,1,0,1405000.0,468333.33,521.0,663.0,2,0.0,18.0,0.0,2.0,1.0,,0,0
TQRMNORVSHMMMPCDEGJBF00880968,1,2,19,5,4.0,4,2,0,1405000.0,468333.33,521.0,663.0,3,,,,,,4.0,0,0
TQRMNOSPQHMMMPCDEGJBF00880969,1,1,47,5,1.0,3,1,0,580000.0,290000.0,937.0,962.0,3,0.0,52.0,0.0,2.0,2.0,,0,0
TQRMNOSPQHMMMPCDEGJBF00880969,1,1,11,5,4.0,1,3,3,580000.0,290000.0,937.0,962.0,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,64,2,1.0,2,3,4,0.0,0.0,555.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,12,5,4.0,3,3,3,0.0,0.0,555.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,10,5,4.0,1,3,3,0.0,0.0,555.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,35,1,4.0,2,1,0,0.0,0.0,555.0,,2,0.0,36.0,0.0,2.0,2.0,,0,0
TQRMNOPSUHMOMLCDEIKAH00881055,1,1,59,2,4.0,2,3,4,0.0,0.0,797.0,,0,,,,,,,0,0
TQRMNOPSUHMOMLCDEIKAH00881055,1,2,64,2,1.0,2,1,0,0.0,0.0,797.0,,3,3.0,24.0,15.0,2.0,0.0,,0,0
TQRMNOPSUHMOMLCDEIKAH00881055,1,1,33,5,4.0,2,1,0,0.0,0.0,797.0,,3,0.0,24.0,0.0,2.0,6.0,,0,0
TQRMNOQTTHMNLUCDEIKAH00881053,1,2,25,1,2.0,4,1,0,0.0,0.0,560.0,,3,0.0,15.0,0.0,2.0,0.0,,0,0
TQRMNOQTTHMNLUCDEIKAH00881053,1,1,32,1,2.0,4,1,0,0.0,0.0,560.0,,3,2.0,44.0,8.0,2.0,5.0,,0,0
TQRMNOQTTHMNLUCDEIKAH00881053,1,2,8,5,2.0,1,4,3,0.0,0.0,560.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,16,5,4.0,3,3,3,0.0,0.0,555.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,1,69,2,1.0,2,3,1,0.0,0.0,555.0,,0,,,,,,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,2,34,4,4.0,2,1,0,0.0,0.0,555.0,,2,0.0,8.0,0.0,2.0,1.0,,0,0
TQRMNOQTUHMNLUCDEIKAH00881054,1,1,40,1,4.0,2,1,0,0.0,0.0,555.0,,2,0.0,36.0,0.0,2.0,2.0,,0,0
TQRMNOQXRHMNKMCDEFIAH00881100,1,2,33,3,4.0,4,2,0,325000.0,162500.0,1731.0,1226.0,0,,,,,,5.0,0,0
TQRMNOQXRHMNKMCDEFIAH00881100,1,1,5,5,4.0,7,4,5,325000.0,162500.0,1731.0,1226.0,0,,,,,,,0,0
TQRMNOSQWHLNKNCDEFIAH00851565,1,2,75,4,1.0,4,3,1,700000.0,233333.33,855.0,1641.0,0,,,,,,,0,0
TQRMNOSQWHLNKNCDEFIAH00851565,1,2,41,5,1.0,4,1,0,700000.0,233333.33,855.0,1641.0,3,0.0,0.0,0.0,1.0,9.0,,0,0
TQRMNOSQWHLNKNCDEFIAH00851565,1,2,10,5,1.0,1,3,3,700000.0,233333.33,855.0,1641.0,0,,,,,,,0,0
TQRMNOSRUHKNKMCDEFIAH00857086,1,1,55,1,1.0,4,1,0,1098000.0,549000.0,888.0,1538.0,3,0.0,20.0,0.0,1.0,9.0,,0,0
TQRMNOSRUHKNKMCDEFIAH00857086,1,2,64,1,1.0,6,1,0,1098000.0,549000.0,888.0,1538.0,3,0.0,30.0,0.0,1.0,9.0,,0,0
TQRMNOUSRHJMKMCDEFIAH00873261,1,1,46,1,1.0,4,1,0,3000000.0,750000.0,970.0,1497.0,2,0.0,70.0,0.0,2.0,2.0,,0,0
TQRMNOPVWHMLKSCDEGJBF00881127,1,2,63,2,1.0,6,3,1,0.0,0.0,655.0,,0,,,,,,,0,0
TQRMNOPVWHMLKSCDEGJBF00881127,1,1,32,5,1.0,4,1,0,0.0,0.0,655.0,,3,0.0,35.0,0.0,2.0,,,0,0
TQRMNOPVWHMLKSCDEGJBF00881127,1,2,27,5,1.0,5,3,3,0.0,0.0,655.0,,0,,,,,,,0,0
TQRMNORQXHJOKQCDEFLID00875891,1,1,53,2,1.0,6,1,0,0.0,0.0,323.0,,2,0.0,28.0,0.0,2.0,1.0,,0,0
TQRMNOQWRHMOKRCDEGJBF00881124,1,1,17,5,4.0,3,3,3,1521180.0,304236.0,1402.0,1629.0,0,,,,,,,0,0
TQRMNOQWRHMOKRCDEGJBF00881124,1,1,8,5,4.0,1,4,3,1521180.0,304236.0,1402.0,1629.0,0,,,,,,,0,0
TQRMNOQWSHMOKRCDEGJBF00881125,1,1,27,5,4.0,3,1,0,400000.0,200000.0,1424.0,1532.0,2,0.0,15.0,0.0,2.0,1.0,,0,0
TQRMNOQWSHMOKRCDEGJBF00881125,1,1,21,5,4.0,3,1,0,400000.0,200000.0,1424.0,1532.0,3,0.0,24.0,0.0,2.0,5.0,,0,0
TQRMNOQWVHMOKRCDEGJBF00881126,1,1,45,5,4.0,2,1,0,700000.0,700000.0,1305.0,1270.0,2,0.0,50.0,0.0,2.0,1.0,,0,0
TQRMNOPVWHMLKSCDEGJBF00881127,1,1,68,2,1.0,6,3,1,0.0,0.0,655.0,,0,,,,,,,0,0
TQRMNOPTYHMOLPCDEFLID00881150,1,1,51,2,4.0,2,1,0,0.0,0.0,224.0,,2,0.0,20.0,0.0,2.0,1.0,,0,0
TQRMNOPTYHMOLPCDEFLID00881150,1,2,20,5,1.0,4,1,0,0.0,0.0,224.0,,3,0.0,20.0,0.0,2.0,9.0,,0,0
TQRMNOPTYHMOLPCDEFLID00881150,1,2,20,5,4.0,3,3,7,0.0,0.0,224.0,,0,,,,,,,0,0
TQRMNOPTYHMOLPCDEFLID00881150,1,2,18,5,4.0,4,3,7,0.0,0.0,224.0,,0,,,,,,,0,0
TQRMNOPSWHMOLMCDEFLID00881148,1,2,13,5,1.0,3,3,3,0.0,0.0,607.0,,0,,,,,,,0,0
TQRMNOSUYHLMLSCDEFLID00852036,1,2,62,4,4.0,2,3,6,1179000.0,589500.0,219.0,558.0,0,,,,,,,0,0
TQRMNOSUYHLMLSCDEFLID00852036,1,1,28,5,1.0,4,1,0,1179000.0,589500.0,219.0,558.0,3,0.0,44.0,0.0,2.0,9.0,,0,0
TQRMNOQPXHMMLOCDEFLID00881149,1,1,34,1,1.0,5,1,0,0.0,0.0,435.0,,3,0.0,44.0,0.0,1.0,,,0,0
TQRMNOQPXHMMLOCDEFLID00881149,1,2,28,1,1.0,4,2,0,0.0,0.0,435.0,,3,,,,,,5.0,0,0
TQRMNOQPXHMMLOCDEFLID00881149,1,1,1,5,1.0,7,4,5,0.0,0.0,435.0,,0,,,,,,,0,0
TQRMNOQPXHMMLOCDEFLID00881149,1,1,0,5,1.0,7,4,5,0.0,0.0,435.0,,0,,,,,,,0,0
TQRMNOPTYHMOLPCDEFLID00881150,1,2,52,2,1.0,3,1,0,0.0,0.0,224.0,,3,0.0,20.0,0.0,2.0,0.0,,0,0
TQRMNOQXTHJKKPCDEIOAH00873271,1,2,26,5,1.0,5,3,3,3300000.0,825000.0,140.0,265.0,0,,,,,,,0,0
TQRMNOSVPHJKKPCDEIOAH00872994,1,1,43,2,1.0,5,1,0,1900000.0,380000.0,242.0,357.0,3,0.0,40.0,0.0,2.0,12.0,,0,0
TQRMNOSVPHJKKPCDEIOAH00872994,1,2,39,2,1.0,6,1,0,1900000.0,380000.0,242.0,357.0,3,0.0,20.0,0.0,2.0,8.0,,0,0
TQRMNOSVPHJKKPCDEIOAH00872994,1,2,13,5,1.0,3,3,3,1900000.0,380000.0,242.0,357.0,0,,,,,,,0,0
TQRMNOSVPHJKKPCDEIOAH00872994,1,1,10,5,1.0,1,3,3,1900000.0,380000.0,242.0,357.0,0,,,,,,,0,0
TQRMNOSVPHJKKPCDEIOAH00872994,1,1,2,5,1.0,7,4,5,1900000.0,380000.0,242.0,357.0,0,,,,,,,0,0
TQRMNOQPVHKLKQCDEIOAH00861646,1,1,78,4,12.0,2,3,1,650000.0,650000.0,202.0,219.0,0,,,,,,,0,0
TQRMNOQPYHKLKQCDEIOAH00861440,1,1,77,2,1.0,6,3,1,1450000.0,725000.0,195.0,250.0,0,,,,,,,0,0
TQRMNOQPYHKLKQCDEIOAH00861440,1,2,66,2,1.0,6,3,1,1450000.0,725000.0,195.0,250.0,0,,,,,,,0,0
TQRMNOSSTHKLKQCDEIOAH00861485,1,1,75,3,1.0,2,3,1,1150000.0,230000.0,182.0,279.0,0,,,,,,,0,0
TQRMNOSSTHKLKQCDEIOAH00861485,1,2,29,3,1.0,4,1,0,1150000.0,230000.0,182.0,279.0,3,0.0,48.0,0.0,2.0,,,0,0
TQRMNOSSTHKLKQCDEIOAH00861485,1,1,11,5,1.0,2,3,7,1150000.0,230000.0,182.0,279.0,0,,,,,,,0,0
TQRMNOSSTHKLKQCDEIOAH00861485,1,2,10,5,1.0,1,3,3,1150000.0,230000.0,182.0,279.0,0,,,,,,,0,0
TQRMNOSSTHKLKQCDEIOAH00861485,1,2,8,5,1.0,1,4,3,1150000.0,230000.0,182.0,279.0,0,,,,,,,0,0
TQRMNOPUVHJMKQCDEIOAH00881244,1,1,68,2,12.0,3,1,0,1670000.0,835000.0,166.0,280.0,3,0.0,63.0,0.0,2.0,12.0,,0,0
TQRMNOSTVHKMKUCDEFLID00856452,1,2,69,2,1.0,4,3,1,1300000.0,433333.33,339.0,737.0,0,,,,,,,0,0
TQRMNOSTVHKMKUCDEFLID00856452,1,1,33,5,4.0,5,3,3,1300000.0,433333.33,339.0,737.0,0,,,,,,,0,0
TQRMNORVVHLMKSCDEGJBF00852829,1,1,48,1,1.0,3,1,0,2750000.0,916666.67,678.0,703.0,3,2.0,48.0,35.0,2.0,6.0,,0,0
TQRMNORVVHLMKSCDEGJBF00852829,1,2,11,5,1.0,1,3,3,2750000.0,916666.67,678.0,703.0,0,,,,,,,0,0
TQRMNOPQSHKMKUCDEGJBF00857812,1,2,64,4,1.0,3,3,4,700000.0,350000.0,551.0,595.0,0,,,,,,,0,0
TQRMNOPQSHKMKUCDEGJBF00857812,1,1,40,5,4.0,6,2,0,700000.0,350000.0,551.0,595.0,3,,,,,,5.0,0,0
TQRMNORQQHMNLMCDEGJBF00880918,1,2,25,5,4.0,1,3,4,890000.0,296666.67,672.0,570.0,0,,,,,,,0,0
TQRMNORQQHMNLMCDEGJBF00880918,1,2,10,5,4.0,1,3,3,890000.0,296666.67,672.0,570.0,0,,,,,,,0,0
TQRMNORQQHMNLMCDEGJBF00880918,1,2,4,5,4.0,7,4,5,890000.0,296666.67,672.0,570.0,0,,,,,,,0,0
TQRMNOPYTHKNKRCDEGJBF00857811,1,1,63,2,4.0,3,1,0,0.0,0.0,480.0,,2,0.0,48.0,0.0,2.0,2.0,,0,0
TQRMNOPYTHKNKRCDEGJBF00857811,1,2,61,2,4.0,3,3,4,0.0,0.0,480.0,,0,,,,,,,0,0
TQRMNOPYTHKNKRCDEGJBF00857811,1,1,29,5,1.0,4,1,0,0.0,0.0,480.0,,3,0.0,50.0,0.0,2.0,4.0,,0,0
TQRMNOPYTHKNKRCDEGJBF00857811,1,2,22,5,4.0,5,3,3,0.0,0.0,480.0,,0,,,,,,,0,0
TQRMNOPYVHLMKSCDEGJBF00852974,1,1,63,5,1.0,6,3,1,1000000.0,1000000.0,626.0,627.0,0,,,,,,,0,0
TQRMNORSUHLMKSCDEGJBF00852975,1,2,89,4,1.0,4,3,1,1000000.0,500000.0,655.0,719.0,0,,,,,,,0,0
TQRMNORSUHLMKSCDEGJBF00852975,1,1,54,5,1.0,6,3,6,1000000.0,500000.0,655.0,719.0,0,,,,,,,0,0
TQRMNORVVHLMKSCDEGJBF00852829,1,2,37,1,4.0,2,3,4,2750000.0,916666.67,678.0,703.0,0,,,,,,,0,0
TQRMNOPUPHMOLPCDEFLID00880942,1,2,15,5,1.0,3,3,3,1200000.0,400000.0,221.0,601.0,0,,,,,,,0,0
TQRMNORWPHLLLTCDEFLID00852053,1,1,48,5,1.0,5,3,1,0.0,0.0,584.0,,0,,,,,,,0,0
TQRMNOQPQHJOLRCDEFLID00877530,1,1,56,4,1.0,4,1,0,4500000.0,4500000.0,391.0,697.0,3,0.0,40.0,0.0,2.0,8.0,,0,0
TQRMNOQQSHJOLRCDEFLID00880943,1,2,68,2,1.0,3,3,1,0.0,0.0,314.0,,0,,,,,,,0,0
TQRMNOQQSHJOLRCDEFLID00880943,1,1,77,2,1.0,2,1,0,0.0,0.0,314.0,,1,0.0,20.0,0.0,2.0,3.0,,0,0
TQRMNOPUTHJOMNCDEGJBF00876758,1,1,28,1,1.0,3,1,0,1200000.0,300000.0,1115.0,1212.0,3,0.0,40.0,0.0,2.0,,,0,0
TQRMNOPUTHJOMNCDEGJBF00876758,1,2,33,1,4.0,3,3,4,1200000.0,300000.0,1115.0,1212.0,0,,,,,,,0,0
TQRMNOPUTHJOMNCDEGJBF00876758,1,1,2,5,4.0,7,4,5,1200000.0,300000.0,1115.0,1212.0,0,,,,,,,0,0
TQRMNOPTQHKMLNCDEIMBF00857925,1,2,58,4,1.0,2,3,1,330000.0,165000.0,135.0,136.0,0,,,,,,,0,0
TQRMNOSVYHLOMNCDEGJBF00852949,2,1,8,5,4.0,1,4,3,406062.0,81212.4,987.0,947.0,0,,,,,,,0,0
TQRMNOPRXHKMMNCDEGJBF00857641,1,1,35,1,1.0,4,1,0,1500000.0,500000.0,784.0,904.0,3,0.0,48.0,0.0,2.0,10.0,,0,0
TQRMNOPRXHKMMNCDEGJBF00857641,1,2,44,1,1.0,4,1,0,1500000.0,500000.0,784.0,904.0,2,0.0,15.0,0.0,2.0,1.0,,0,0
TQRMNOPRXHKMMNCDEGJBF00857641,1,1,6,5,1.0,1,4,3,1500000.0,500000.0,784.0,904.0,0,,,,,,,0,0
TQRMNOQRPHKMMNCDEGJBF00861145,1,2,79,2,1.0,2,3,4,1573000.0,524333.33,607.0,760.0,0,,,,,,,0,0
TQRMNOQRPHKMMNCDEGJBF00861145,1,2,47,5,4.0,4,1,0,1573000.0,524333.33,607.0,760.0,2,0.0,6.0,0.0,2.0,1.0,,0,0
TQRMNOQRPHKMMNCDEGJBF00861145,1,1,77,2,1.0,2,3,1,1573000.0,524333.33,607.0,760.0,0,,,,,,,0,0
TQRMNOQRRHKMMNCDEGJBF00861559,1,1,35,3,4.0,4,1,0,250000.0,125000.0,1011.0,1086.0,3,0.0,40.0,0.0,2.0,3.0,,0,0
TQRMNOQRRHKMMNCDEGJBF00861559,1,1,5,5,1.0,7,4,5,250000.0,125000.0,1011.0,1086.0,0,,,,,,,0,0
TQRMNOPUTHJOMNCDEGJBF00876758,1,1,52,3,1.0,4,1,0,1200000.0,300000.0,1115.0,1212.0,3,0.0,48.0,0.0,2.0,9.0,,0,0
TQRMNOSPTHMMLLCDEIKAH00880997,1,2,86,2,1.0,2,3,4,0.0,0.0,738.0,,0,,,,,,,0,0
TQRMNOSPTHMMLLCDEIKAH00880997,1,1,77,2,1.0,2,3,1,0.0,0.0,738.0,,0,,,,,,,0,0
TQRMNORPQHKLLLCDEIKAH00864387,1,2,43,3,1.0,6,1,0,0.0,0.0,746.0,,3,0.0,30.0,0.0,1.0,9.0,,0,0
TQRMNORPQHKLLLCDEIKAH00864387,1,2,9,5,1.0,1,4,3,0.0,0.0,746.0,,0,,,,,,,0,0
TQRMNORPTHKLLLCDEIKAH00856556,1,2,71,2,1.0,6,3,1,0.0,0.0,1059.0,,0,,,,,,,0,0
TQRMNOPSUHMOMLCDEIKAH00881055,1,1,5,5,4.0,1,4,5,0.0,0.0,797.0,,0,,,,,,,0,0
TQRMNOPPQHKKMLCDEIKAH00857167,1,2,55,5,4.0,4,1,0,0.0,0.0,1477.0,,3,2.0,24.0,15.0,2.0,0.0,,0,0
TQRMNOPPQHKKMLCDEIKAH00857167,1,2,32,5,4.0,3,1,0,0.0,0.0,1477.0,,2,0.0,18.0,0.0,2.0,2.0,,0,0
TQRMNOPPQHKKMLCDEIKAH00857167,1,1,5,5,4.0,7,4,5,0.0,0.0,1477.0,,0,,,,,,,0,0
TQRMNOTVRHKMMMCDEIKAH00864344,1,1,57,3,4.0,5,1,0,0.0,0.0,527.0,,2,0.0,42.0,0.0,2.0,1.0,,0,0
TQRMNOTVRHKMMMCDEIKAH00864344,1,2,82,4,1.0,2,3,1,0.0,0.0,527.0,,0,,,,,,,0,0
TQRMNOTRVHLOKNCDEGKDB00853130,1,1,70,2,1.0,4,3,1,900000.0,225000.0,88.0,170.0,0,,,,,,,0,0
TQRMNOTRVHLOKNCDEGKDB00853130,1,2,59,2,1.0,4,3,4,900000.0,225000.0,88.0,170.0,0,,,,,,,0,0
TQRMNOTRVHLOKNCDEGKDB00853130,1,1,24,5,1.0,6,1,0,900000.0,225000.0,88.0,170.0,3,0.0,44.0,0.0,2.0,9.0,,0,0
TQRMNOTRVHLOKNCDEGKDB00853130,1,1,33,5,4.0,4,3,7,900000.0,225000.0,88.0,170.0,0,,,,,,,0,0
